0.4145	1737.00000
0.4155	1734.00000
0.4165	1842.00000
0.4175	1665.00000
0.4185	1684.00000
0.4195	1701.00000
0.4205	1757.00000
0.4215	1797.00000
0.4225	1582.00000
0.4235	1711.00000
0.4245	1767.00000
0.4255	1695.00000
0.4265	1698.00000
0.4275	1569.00000
0.4285	1587.00000
0.4295	1475.00000
0.4305	1135.00000
0.4315	1686.00000
0.4325	1646.00000
0.4335	1731.00000
0.4345	1670.00000
0.4355	1723.00000
0.4365	1929.00000
0.4375	1806.00000
0.4385	1567.00000
0.4395	1825.00000
0.4405	1713.00000
0.4415	1931.00000
0.4425	1980.00000
0.4435	1909.00000
0.4445	1973.00000
0.4455	1821.00000
0.4465	1891.00000
0.4475	2077.00000
0.4485	1973.00000
0.4495	2027.00000
0.4505	2144.00000
0.4515	2109.00000
0.4525	1941.00000
0.4535	1970.00000
0.4545	1979.00000
0.4555	2034.00000
0.4565	2077.00000
0.4575	2100.00000
0.4585	1971.00000
0.4595	2009.00000
0.4605	2040.00000
0.4615	2055.00000
0.4625	2104.00000
0.4635	2040.00000
0.4645	1976.00000
0.4655	2042.00000
0.4665	1921.00000
0.4675	2015.00000
0.4685	1994.00000
0.4695	1990.00000
0.4705	1877.00000
0.4715	2018.00000
0.4725	2041.00000
0.4735	1991.00000
0.4745	2051.00000
0.4755	2016.00000
0.4765	1956.00000
0.4775	2075.00000
0.4785	2009.00000
0.4795	2076.00000
0.4805	2035.00000
0.4815	2090.00000
0.4825	2023.00000
0.4835	2019.00000
0.4845	1969.00000
0.4855	1830.00000
0.4865	1625.00000
0.4875	1830.00000
0.4885	1914.00000
0.4895	1960.00000
0.4905	2007.00000
0.4915	1896.00000
0.4925	1896.00000
0.4935	1888.00000
0.4945	2058.00000
0.4955	1926.00000
0.4965	2017.00000
0.4975	2018.00000
0.4985	1866.00000
0.4995	1970.00000
0.5005	1857.00000
0.5015	1812.00000
0.5025	1894.00000
0.5035	1934.00000
0.5045	1869.00000
0.5055	1993.00000
0.5065	1961.00000
0.5075	1906.00000
0.5085	1919.00000
0.5095	1916.00000
0.5105	1947.00000
0.5115	1997.00000
0.5125	1867.00000
0.5135	1861.00000
0.5145	1874.00000
0.5155	1900.00000
0.5165	1669.00000
0.5175	1726.00000
0.5185	1654.00000
0.5195	1828.00000
0.5205	1831.00000
0.5215	1906.00000
0.5225	1823.00000
0.5235	1894.00000
0.5245	1958.00000
0.5255	1930.00000
0.5265	1674.00000
0.5275	1828.00000
0.5285	1897.00000
0.5295	1918.00000
0.5305	1952.00000
0.5315	1963.00000
0.5325	1770.00000
0.5335	1923.00000
0.5345	1858.00000
0.5355	1990.00000
0.5365	1871.00000
0.5375	1882.00000
0.5385	1904.00000
0.5395	1832.00000
0.5405	1769.00000
0.5415	1881.00000
0.5425	1825.00000
0.5435	1879.00000
0.5445	1879.00000
0.5455	1901.00000
0.5465	1879.00000
0.5475	1833.00000
0.5485	1863.00000
0.5495	1895.00000
0.5505	1862.00000
0.5515	1871.00000
0.5525	1846.00000
0.5535	1882.00000
0.5545	1898.00000
0.5555	1897.00000
0.5565	1821.00000
0.5575	1846.00000
0.5585	1787.00000
0.5595	1808.00000
0.5605	1843.00000
0.5615	1824.00000
0.5625	1850.00000
0.5635	1861.00000
0.5645	1854.00000
0.5655	1798.00000
0.5665	1829.00000
0.5675	1887.00000
0.5685	1810.00000
0.5695	1860.00000
0.5705	1769.00000
0.5715	1823.00000
0.5725	1892.00000
0.5735	1876.00000
0.5745	1867.00000
0.5755	1830.00000
0.5765	1846.00000
0.5775	1857.00000
0.5785	1783.00000
0.5795	1828.00000
0.5805	1838.00000
0.5815	1853.00000
0.5825	1873.00000
0.5835	1857.00000
0.5845	1860.00000
0.5855	1783.00000
0.5865	1830.00000
0.5875	1848.00000
0.5885	1750.00000
0.5895	1612.00000
0.5905	1813.00000
0.5915	1787.00000
0.5925	1808.00000
0.5935	1796.00000
0.5945	1773.00000
0.5955	1782.00000
0.5965	1805.00000
0.5975	1780.00000
0.5985	1757.00000
0.5995	1774.00000
0.6005	1746.00000
0.6015	1751.00000
0.6025	1719.00000
0.6035	1787.00000
0.6045	1776.00000
0.6055	1763.00000
0.6065	1759.00000
0.6075	1757.00000
0.6085	1743.00000
0.6095	1744.00000
0.6105	1703.00000
0.6115	1746.00000
0.6125	1705.00000
0.6135	1683.00000
0.6145	1713.00000
0.6155	1713.00000
0.6165	1609.00000
0.6175	1707.00000
0.6185	1724.00000
0.6195	1707.00000
0.6205	1734.00000
0.6215	1690.00000
0.6225	1713.00000
0.6235	1666.00000
0.6245	1656.00000
0.6255	1632.00000
0.6265	1697.00000
0.6275	1697.00000
0.6285	1697.00000
0.6295	1677.00000
0.631	1639.00000
0.633	1651.00000
0.635	1656.00000
0.637	1654.00000
0.639	1651.00000
0.641	1614.00000
0.643	1621.00000
0.645	1627.00000
0.647	1603.00000
0.649	1558.00000
0.651	1606.00000
0.653	1599.00000
0.655	1532.00000
0.657	1384.00000
0.659	1549.00000
0.661	1571.00000
0.663	1555.00000
0.665	1560.00000
0.667	1535.00000
0.669	1546.00000
0.671	1516.00000
0.673	1521.00000
0.675	1510.00000
0.677	1508.00000
0.679	1498.00000
0.681	1492.00000
0.683	1479.00000
0.685	1455.00000
0.687	1467.00000
0.689	1461.00000
0.691	1448.00000
0.693	1448.00000
0.695	1436.00000
0.697	1416.00000
0.699	1425.00000
0.701	1386.00000
0.703	1388.00000
0.705	1415.00000
0.707	1400.00000
0.709	1384.00000
0.711	1385.00000
0.713	1373.00000
0.715	1366.00000
0.717	1354.00000
0.719	1328.00000
0.721	1331.00000
0.723	1348.00000
0.725	1350.00000
0.727	1346.00000
0.729	1319.00000
0.731	1326.00000
0.733	1318.00000
0.735	1309.00000
0.737	1307.00000
0.739	1278.00000
0.741	1258.00000
0.743	1286.00000
0.745	1279.00000
0.747	1283.00000
0.749	1270.00000
0.751	1262.00000
0.753	1259.00000
0.755	1255.00000
0.757	1248.00000
0.759	1240.00000
0.761	1237.00000
0.763	1241.00000
0.765	1221.00000
0.767	1185.00000
0.769	1203.00000
0.771	1204.00000
0.773	1208.00000
0.775	1188.00000
0.777	1196.00000
0.779	1187.00000
0.781	1187.00000
0.783	1176.00000
0.785	1180.00000
0.787	1177.00000
0.789	1174.00000
0.791	1158.00000
0.793	1143.00000
0.795	1134.00000
0.797	1152.00000
0.799	1135.00000
0.801	1142.00000
0.803	1129.00000
0.805	1115.00000
0.807	1120.00000
0.809	1095.00000
0.811	1114.00000
0.813	1115.00000
0.815	1107.00000
0.817	1104.00000
0.819	1063.00000
0.821	1080.00000
0.823	1073.00000
0.825	1075.00000
0.826	1080.00000
0.828	1081.00000
0.83	1063.00000
0.832	1051.00000
0.834	1041.00000
0.836	1052.00000
0.838	1044.00000
0.84	1040.00000
0.842	1036.00000
0.844	1024.00000
0.846	1028.00000
0.848	1023.00000
0.85	966.00000
0.852	996.10000
0.854	878.00000
0.856	975.50000
0.858	1005.00000
0.86	996.90000
0.862	994.90000
0.864	999.30000
0.866	886.20000
0.868	939.50000
0.87	974.70000
0.872	983.30000
0.874	971.30000
0.876	964.00000
0.878	974.90000
0.88	955.40000
0.882	951.10000
0.884	957.90000
0.886	938.30000
0.888	944.30000
0.89	953.00000
0.892	939.40000
0.894	933.20000
0.896	938.70000
0.898	933.90000
0.9	915.80000
0.902	891.60000
0.904	928.50000
0.906	917.60000
0.908	902.50000
0.91	891.60000
0.912	896.70000
0.914	907.10000
0.916	900.40000
0.918	895.10000
0.92	890.80000
0.922	863.00000
0.924	858.50000
0.926	861.20000
0.928	876.90000
0.93	867.70000
0.932	865.10000
0.934	864.10000
0.936	854.70000
0.938	858.00000
0.94	843.80000
0.942	825.00000
0.944	832.40000
0.946	837.50000
0.948	840.70000
0.95	836.90000
0.952	831.70000
0.954	808.00000
0.956	808.20000
0.958	818.80000
0.96	815.10000
0.962	808.90000
0.964	801.30000
0.966	794.70000
0.968	796.90000
0.97	795.90000
0.972	793.60000
0.974	781.50000
0.976	782.50000
0.978	777.90000
0.98	774.60000
0.982	776.40000
0.984	769.80000
0.986	766.10000
0.988	761.50000
0.99	754.10000
0.992	756.70000
0.994	755.60000
0.996	752.50000
0.998	751.00000
1	747.90000
1.002	746.90000
1.004	726.10000
1.006	713.60000
1.008	733.50000
1.01	731.30000
1.012	726.20000
1.014	721.00000
1.016	713.90000
1.018	710.70000
1.02	704.10000
1.022	702.10000
1.024	705.40000
1.026	702.70000
1.028	698.90000
1.03	693.70000
1.032	690.50000
1.034	681.70000
1.036	684.00000
1.038	677.20000
1.04	676.10000
1.042	674.60000
1.044	671.40000
1.046	660.00000
1.048	664.40000
1.05	662.20000
1.052	658.60000
1.054	654.90000
1.056	655.70000
1.058	645.10000
1.06	641.50000
1.062	643.80000
1.064	645.90000
1.066	639.50000
1.068	631.70000
1.07	624.10000
1.072	632.60000
1.074	627.60000
1.076	628.00000
1.078	627.20000
1.08	624.70000
1.082	609.90000
1.084	618.00000
1.086	620.80000
1.088	610.30000
1.09	619.90000
1.092	615.90000
1.094	584.90000
1.096	598.30000
1.098	596.10000
1.1	604.20000
1.102	593.20000
1.104	597.40000
1.106	594.50000
1.108	591.60000
1.11	590.60000
1.112	584.30000
1.114	584.40000
1.116	583.10000
1.118	581.50000
1.12	574.10000
1.122	579.60000
1.124	576.90000
1.126	565.50000
1.128	570.00000
1.13	565.30000
1.132	567.80000
1.134	563.80000
1.136	565.80000
1.138	556.90000
1.14	553.00000
1.142	553.10000
1.144	551.40000
1.146	554.80000
1.148	552.50000
1.15	548.90000
1.152	545.80000
1.154	547.90000
1.156	545.50000
1.158	543.50000
1.16	532.00000
1.162	532.50000
1.164	533.20000
1.166	530.30000
1.168	531.20000
1.17	527.60000
1.172	531.50000
1.174	527.30000
1.176	518.40000
1.178	519.00000
1.18	523.90000
1.182	515.90000
1.184	510.30000
1.186	518.70000
1.188	507.50000
1.19	508.50000
1.192	516.10000
1.194	514.50000
1.196	508.40000
1.198	494.30000
1.2	500.30000
1.202	506.80000
1.204	494.80000
1.206	503.90000
1.208	489.00000
1.21	488.20000
1.212	493.30000
1.214	494.20000
1.216	493.00000
1.218	489.70000
1.22	487.50000
1.222	485.40000
1.224	484.60000
1.226	481.70000
1.228	477.10000
1.23	479.20000
1.232	475.00000
1.234	472.90000
1.236	471.90000
1.238	470.30000
1.24	465.30000
1.242	464.20000
1.244	461.90000
1.246	463.50000
1.248	463.30000
1.25	462.40000
1.252	457.10000
1.254	457.40000
1.256	455.10000
1.258	453.30000
1.26	453.00000
1.262	449.70000
1.264	447.80000
1.266	446.70000
1.268	441.70000
1.27	445.30000
1.272	445.20000
1.274	443.10000
1.276	445.10000
1.278	444.00000
1.28	435.60000
1.282	401.40000
1.284	425.90000
1.286	432.80000
1.288	431.40000
1.29	425.50000
1.292	425.40000
1.294	422.30000
1.296	422.40000
1.298	418.40000
1.3	418.60000
1.302	413.90000
1.304	411.10000
1.306	413.60000
1.308	412.30000
1.31	410.60000
1.312	403.30000
1.314	402.20000
1.316	397.90000
1.318	401.70000
1.32	401.60000
1.322	398.60000
1.324	398.10000
1.326	394.90000
1.328	390.80000
1.33	387.80000
1.332	386.30000
1.334	389.20000
1.336	386.60000
1.338	383.20000
1.34	379.00000
1.342	380.50000
1.344	379.80000
1.346	377.20000
1.348	376.60000
1.35	372.40000
1.352	374.20000
1.354	372.20000
1.356	367.50000
1.358	368.80000
1.36	367.30000
1.362	367.70000
1.364	365.70000
1.366	365.70000
1.368	362.80000
1.37	359.90000
1.372	362.10000
1.374	361.10000
1.376	356.10000
1.378	358.00000
1.38	357.90000
1.382	354.50000
1.384	354.70000
1.386	353.20000
1.388	353.00000
1.39	350.60000
1.392	351.30000
1.394	348.80000
1.396	348.70000
1.398	349.20000
1.4	342.70000
1.402	343.90000
1.404	342.80000
1.406	343.10000
1.408	342.70000
1.41	341.80000
1.412	334.80000
1.414	337.70000
1.416	338.50000
1.418	338.60000
1.42	335.70000
1.422	331.50000
1.424	331.10000
1.426	328.10000
1.428	328.50000
1.43	325.70000
1.432	330.00000
1.434	328.40000
1.436	328.50000
1.438	328.30000
1.44	318.80000
1.442	318.60000
1.444	319.70000
1.446	321.60000
1.448	321.60000
1.45	318.70000
1.452	315.40000
1.454	314.30000
1.456	313.10000
1.458	316.70000
1.46	315.60000
1.462	312.10000
1.464	310.50000
1.466	310.80000
1.468	311.40000
1.47	310.20000
1.472	307.30000
1.474	303.40000
1.476	304.80000
1.478	304.40000
1.48	306.80000
1.482	304.40000
1.484	303.90000
1.486	303.30000
1.488	285.50000
1.49	301.50000
1.492	301.80000
1.494	303.30000
1.496	297.20000
1.498	299.40000
1.5	301.10000
1.502	292.40000
1.504	279.90000
1.506	284.80000
1.508	291.90000
1.51	294.70000
1.512	291.30000
1.514	288.30000
1.516	288.20000
1.518	288.40000
1.52	286.60000
1.522	282.40000
1.524	283.50000
1.526	284.60000
1.528	284.60000
1.53	276.50000
1.532	282.30000
1.534	278.40000
1.536	280.60000
1.538	277.30000
1.54	273.00000
1.542	275.30000
1.544	277.80000
1.546	277.20000
1.548	271.10000
1.55	271.30000
1.552	273.10000
1.554	267.60000
1.556	267.10000
1.558	268.90000
1.56	268.30000
1.562	269.70000
1.564	266.90000
1.566	265.40000
1.568	263.30000
1.57	264.50000
1.572	267.30000
1.574	261.00000
1.576	253.60000
1.578	254.70000
1.58	265.00000
1.582	259.00000
1.584	259.10000
1.586	259.90000
1.588	249.00000
1.59	240.50000
1.592	252.60000
1.594	258.30000
1.596	250.60000
1.598	254.50000
1.6	251.20000
1.602	248.90000
1.604	249.70000
1.606	247.70000
1.608	249.10000
1.61	240.00000
1.612	243.00000
1.614	244.90000
1.616	237.40000
1.618	242.30000
1.62	236.90000
1.622	238.30000
1.624	241.60000
1.626	240.20000
1.628	241.80000
1.63	239.30000
1.632	238.70000
1.634	235.90000
1.636	235.70000
1.638	227.40000
1.64	226.20000
1.642	226.60000
1.644	227.80000
1.646	229.40000
1.648	229.20000
1.65	227.20000
1.652	226.80000
1.654	226.20000
1.656	226.00000
1.658	225.20000
1.66	224.50000
1.662	224.60000
1.664	222.70000
1.666	221.20000
1.668	219.30000
1.67	222.50000
1.672	217.30000
1.674	219.30000
1.676	216.10000
1.678	216.80000
1.68	208.00000
1.682	205.40000
1.684	212.90000
1.686	213.10000
1.688	212.00000
1.69	210.50000
1.692	212.30000
1.694	211.20000
1.696	210.00000
1.698	208.90000
1.7	206.30000
1.702	204.70000
1.704	205.20000
1.706	205.00000
1.708	201.70000
1.71	201.30000
1.712	198.20000
1.714	203.70000
1.716	202.20000
1.718	201.00000
1.72	199.30000
1.722	197.50000
1.724	195.40000
1.726	198.20000
1.728	197.10000
1.73	198.40000
1.732	193.60000
1.734	187.40000
1.736	182.70000
1.738	186.30000
1.74	190.50000
1.742	190.20000
1.744	190.70000
1.746	186.70000
1.748	187.20000
1.75	185.80000
1.752	185.00000
1.754	185.60000
1.756	184.90000
1.758	184.30000
1.76	183.10000
1.762	179.30000
1.764	180.70000
1.766	181.70000
1.768	180.20000
1.77	179.10000
1.772	179.40000
1.774	179.20000
1.776	176.30000
1.778	174.70000
1.78	175.60000
1.782	174.70000
1.784	173.50000
1.786	173.90000
1.788	174.70000
1.79	173.30000
1.792	172.10000
1.794	170.90000
1.796	170.60000
1.798	170.30000
1.8	169.90000
1.802	167.20000
1.804	168.80000
1.806	168.80000
1.808	168.50000
1.81	168.60000
1.812	167.50000
1.814	165.80000
1.816	160.50000
1.818	152.00000
1.82	159.60000
1.822	159.80000
1.824	162.40000
1.826	162.80000
1.828	161.10000
1.83	160.60000
1.832	159.30000
1.834	158.50000
1.836	158.10000
1.838	156.20000
1.84	156.20000
1.842	154.00000
1.844	154.10000
1.846	153.50000
1.848	151.00000
1.85	154.60000
1.852	153.40000
1.854	152.50000
1.856	150.90000
1.858	152.50000
1.86	150.30000
1.862	150.40000
1.864	150.90000
1.866	149.40000
1.868	149.20000
1.87	150.80000
1.872	147.30000
1.874	140.10000
1.876	129.90000
1.878	144.10000
1.88	146.20000
1.882	147.40000
1.884	146.40000
1.886	143.90000
1.888	145.30000
1.89	142.40000
1.892	140.80000
1.894	139.60000
1.896	137.30000
1.898	139.00000
1.9	139.70000
1.902	140.90000
1.904	138.60000
1.906	139.00000
1.908	137.70000
1.91	137.80000
1.912	135.40000
1.914	137.00000
1.916	136.00000
1.918	135.30000
1.92	133.30000
1.922	135.00000
1.924	134.10000
1.926	134.40000
1.928	132.20000
1.93	131.30000
1.932	130.80000
1.934	132.00000
1.936	132.80000
1.938	132.10000
1.94	129.90000
1.942	129.40000
1.944	120.30000
1.946	119.20000
1.948	127.10000
1.95	126.10000
1.952	125.50000
1.954	128.60000
1.956	127.60000
1.958	127.10000
1.96	126.10000
1.962	124.00000
1.964	122.20000
1.966	123.10000
1.968	124.00000
1.97	123.90000
1.972	121.30000
1.974	120.80000
1.976	122.40000
1.978	119.40000
1.98	119.60000
1.982	120.50000
1.984	119.70000
1.986	117.80000
1.988	119.50000
1.99	119.80000
1.992	118.00000
1.994	116.20000
1.996	117.30000
1.998	115.90000
2	117.00000
2.002	116.10000
2.004	114.80000
2.006	114.70000
2.008	115.40000
2.01	114.90000
2.012	114.50000
2.014	113.80000
2.016	113.70000
2.018	113.40000
2.02	111.60000
2.022	110.70000
2.024	111.60000
2.026	111.50000
2.028	110.70000
2.03	108.60000
2.032	109.80000
2.034	109.20000
2.036	108.30000
2.038	106.40000
2.04	107.80000
2.042	107.60000
2.044	107.60000
2.046	107.10000
2.048	106.30000
2.05	105.90000
2.052	104.70000
2.054	104.60000
2.056	104.60000
2.058	104.00000
2.06	102.80000
2.062	102.30000
2.064	100.50000
2.066	102.50000
2.068	101.90000
2.07	100.30000
2.072	100.40000
2.074	100.90000
2.076	100.60000
2.078	100.00000
2.08	98.78000
2.082	98.64000
2.084	97.72000
2.086	98.52000
2.088	98.35000
2.09	97.88000
2.092	95.67000
2.094	95.93000
2.096	95.80000
2.098	96.20000
2.1	96.06000
2.102	95.77000
2.104	95.59000
2.106	95.74000
2.108	95.13000
2.11	93.96000
2.112	94.52000
2.114	94.36000
2.116	93.31000
2.118	93.11000
2.12	92.75000
2.122	92.75000
2.124	91.89000
2.126	92.08000
2.128	92.25000
2.13	92.09000
2.132	92.10000
2.134	91.55000
2.136	90.12000
2.138	91.10000
2.14	90.83000
2.142	90.64000
2.144	90.06000
2.146	89.39000
2.148	89.79000
2.15	89.57000
2.152	89.13000
2.154	88.78000
2.156	88.74000
2.158	88.42000
2.16	87.81000
2.162	86.86000
2.164	84.56000
2.166	78.49000
2.168	83.00000
2.17	85.57000
2.172	85.91000
2.174	85.92000
2.176	85.32000
2.178	84.25000
2.18	84.97000
2.182	84.25000
2.184	84.57000
2.186	84.65000
2.188	82.77000
2.19	83.04000
2.192	83.77000
2.194	83.49000
2.196	83.18000
2.198	82.99000
2.2	82.65000
2.202	82.30000
2.204	82.11000
2.206	79.66000
2.208	79.66000
2.21	80.80000
2.212	81.05000
2.214	80.72000
2.216	79.94000
2.218	79.70000
2.22	79.97000
2.222	79.62000
2.224	79.26000
2.226	78.11000
2.228	78.26000
2.23	78.31000
2.232	78.15000
2.234	78.02000
2.236	77.58000
2.238	76.48000
2.24	76.39000
2.242	76.42000
2.244	76.24000
2.246	76.12000
2.248	75.20000
2.25	75.41000
2.252	75.12000
2.254	74.02000
2.256	74.22000
2.258	74.41000
2.26	74.21000
2.262	72.99000
2.264	73.29000
2.266	73.15000
2.268	73.27000
2.27	72.97000
2.272	72.77000
2.274	72.52000
2.276	72.39000
2.278	72.42000
2.28	71.65000
2.282	70.07000
2.284	71.25000
2.286	71.24000
2.288	71.27000
2.29	71.10000
2.292	70.67000
2.294	69.20000
2.296	69.08000
2.298	69.19000
2.3	69.53000
2.302	69.55000
2.304	69.31000
2.306	69.23000
2.308	69.01000
2.31	68.70000
2.312	68.67000
2.314	68.26000
2.316	67.79000
2.318	67.45000
2.32	67.68000
2.322	66.75000
2.324	65.36000
2.326	65.59000
2.328	66.29000
2.33	66.16000
2.332	65.84000
2.334	65.71000
2.336	65.36000
2.338	64.96000
2.34	65.20000
2.342	65.39000
2.344	65.09000
2.346	64.86000
2.348	64.72000
2.35	64.53000
2.352	62.89000
2.354	62.39000
2.356	62.82000
2.358	62.66000
2.36	63.08000
2.362	63.05000
2.364	62.95000
2.366	62.84000
2.368	62.63000
2.37	62.11000
2.372	62.07000
2.374	60.66000
2.376	61.64000
2.378	61.92000
2.38	61.72000
2.382	60.98000
2.384	58.85000
2.386	59.08000
2.388	60.04000
2.39	60.29000
2.392	60.08000
2.394	60.03000
2.396	59.96000
2.398	59.89000
2.4	59.44000
2.402	59.65000
2.404	59.45000
2.406	59.19000
2.408	59.15000
2.41	59.02000
2.412	58.94000
2.414	57.34000
2.416	55.99000
2.418	57.48000
2.42	57.70000
2.422	57.67000
2.424	57.26000
2.426	57.17000
2.428	57.12000
2.43	57.12000
2.432	57.02000
2.434	56.41000
2.436	56.18000
2.438	55.99000
2.44	56.39000
2.442	56.17000
2.444	56.03000
2.446	54.98000
2.448	54.57000
2.45	54.62000
2.452	54.32000
2.454	54.55000
2.456	53.70000
2.458	53.92000
2.46	54.57000
2.462	54.42000
2.464	54.35000
2.466	54.05000
2.468	53.90000
2.47	52.85000
2.472	53.30000
2.474	53.13000
2.476	53.43000
2.478	53.03000
2.48	51.77000
2.482	51.40000
2.484	52.19000
2.486	51.60000
2.488	51.69000
2.49	52.25000
2.492	51.98000
2.494	51.75000
2.496	51.52000
2.498	51.54000
2.5	51.55000
2.52	49.84000
2.54	48.14000
2.56	46.72000
2.58	45.50000
2.6	44.57000
2.62	43.05000
2.64	42.11000
2.66	40.79000
2.68	39.68000
2.7	38.67000
